1,1
256,1
3199,1
3430,1
8093,1
9359,1
11674,1
12327,1
14907,1
15777,1
16139,1
17748,1
17803,1
18288,1
22493,1
22672,1
23730,1
25839,1
27939,1
29840,1
31551,1
34940,1
35227,1
36189,1
40048,1
41187,1
42423,1
43271,1
44950,1
46581,1
47476,1
48538,1
49284,1
53543,1
53622,1
54769,1
56859,1
59297,1
62058,1
62059,1
64719,1
70597,1
71453,1
72077,1
72524,1
72652,1
75876,1
78138,1
81457,1
82637,1
87159,1
87169,1
88974,1
95430,1
97746,1
97892,1
1.0232e+05,1
1.0305e+05,1
1.0379e+05,1
1.0433e+05,1
1.0559e+05,1
1.0706e+05,1
1.0713e+05,1
1.0755e+05,1
1.0858e+05,1
1.0899e+05,1
1.0903e+05,1
1.1444e+05,1
1.1508e+05,1
1.1574e+05,1
1.1798e+05,1
1.1938e+05,1
1.2009e+05,1
1.2124e+05,1
1.2167e+05,1
1.2172e+05,1
1.219e+05,1
1.2249e+05,1
1.2334e+05,1
1.2344e+05,1
1.2773e+05,1
1.2952e+05,1
1.3e+05,1
1.3255e+05,1
1.3935e+05,1
1.4321e+05,1
1.4607e+05,1
1.4976e+05,1
1.5038e+05,1
1.5041e+05,1
1.514e+05,1
1.5175e+05,1
1.5195e+05,1
1.5412e+05,1
1.5412e+05,1
1.5536e+05,1
1.5916e+05,1
1.5919e+05,1
1.6135e+05,1
1.6135e+05,1
1.6163e+05,1
1.6257e+05,1
1.6305e+05,1
1.6313e+05,1
1.6564e+05,1
1.7082e+05,1
1.7115e+05,1
1.7123e+05,1
1.7283e+05,1
1.729e+05,1
1.7388e+05,1
1.7608e+05,1
1.7644e+05,1
1.782e+05,1
1.7975e+05,1
1.8046e+05,1
1.8051e+05,1
1.8565e+05,1
3,2
134,2
684,2
742,2
915,2
1643,2
1897,2
2669,2
3698,2
4134,2
4171,2
5441,2
6510,2
6588,2
6654,2
6690,2
6714,2
7169,2
7533,2
7559,2
8788,2
10188,2
10194,2
11152,2
11579,2
11956,2
13659,2
14096,2
14910,2
15635,2
17111,2
17412,2
17524,2
17929,2
18697,2
19402,2
19922,2
19967,2
20323,2
20470,2
20761,2
20816,2
20861,2
20895,2
21687,2
22389,2
22895,2
23178,2
23887,2
24657,2
24902,2
25006,2
25251,2
25669,2
26315,2
26711,2
26716,2
27198,2
27460,2
27804,2
28234,2
29096,2
29283,2
29743,2
29901,2
30070,2
30594,2
30609,2
32217,2
32318,2
32589,2
32590,2
32595,2
33819,2
34014,2
34200,2
34328,2
34415,2
34803,2
34913,2
35000,2
35504,2
36444,2
38192,2
38416,2
38961,2
40241,2
40446,2
40492,2
40818,2
40931,2
41173,2
42737,2
42967,2
42968,2
43444,2
43859,2
44693,2
44716,2
44994,2
45048,2
45365,2
45894,2
45909,2
46051,2
46378,2
46804,2
47325,2
47804,2
48641,2
48959,2
49214,2
49639,2
49943,2
49989,2
50016,2
50046,2
50098,2
50159,2
50287,2
51627,2
51861,2
52159,2
52297,2
52388,2
52544,2
52658,2
52802,2
53120,2
53413,2
54444,2
55718,2
56353,2
56871,2
57714,2
58243,2
59338,2
59525,2
59796,2
59930,2
59998,2
60349,2
61069,2
61394,2
61683,2
62185,2
62765,2
62907,2
63211,2
63530,2
63600,2
63851,2
64087,2
64560,2
64635,2
64697,2
65221,2
65256,2
66131,2
66616,2
67157,2
67159,2
67542,2
67646,2
67762,2
67827,2
68350,2
68649,2
68786,2
69268,2
69982,2
70542,2
70555,2
71301,2
71302,2
71495,2
71598,2
71948,2
72294,2
72458,2
73100,2
73706,2
73799,2
73893,2
74090,2
74284,2
74511,2
75165,2
75443,2
75891,2
75933,2
76669,2
77079,2
79172,2
79235,2
79285,2
79819,2
79848,2
80560,2
80561,2
80753,2
80786,2
81058,2
81160,2
81266,2
81577,2
82314,2
83330,2
84025,2
84386,2
84972,2
85406,2
87360,2
88142,2
88882,2
88963,2
89839,2
90010,2
90540,2
90619,2
90782,2
91816,2
91917,2
92519,2
92711,2
92836,2
92866,2
93743,2
94146,2
94208,2
95722,2
95964,2
95996,2
96102,2
96793,2
96813,2
97293,2
97743,2
97930,2
98714,2
98732,2
99317,2
99682,2
99923,2
1.0004e+05,2
1.005e+05,2
1.0063e+05,2
1.0099e+05,2
1.0103e+05,2
1.0114e+05,2
1.0166e+05,2
1.02e+05,2
1.026e+05,2
1.0359e+05,2
1.0368e+05,2
1.0369e+05,2
1.0375e+05,2
1.041e+05,2
1.0483e+05,2
1.0488e+05,2
1.057e+05,2
1.0573e+05,2
1.0604e+05,2
1.0628e+05,2
1.0697e+05,2
1.0706e+05,2
1.0756e+05,2
1.0779e+05,2
1.0866e+05,2
1.0889e+05,2
1.0912e+05,2
1.098e+05,2
1.0989e+05,2
1.0993e+05,2
1.1011e+05,2
1.1038e+05,2
1.1043e+05,2
1.1119e+05,2
1.1137e+05,2
1.1155e+05,2
1.1294e+05,2
1.1298e+05,2
1.1401e+05,2
1.1406e+05,2
1.1429e+05,2
1.1468e+05,2
1.1531e+05,2
1.1532e+05,2
1.1572e+05,2
1.1678e+05,2
1.1692e+05,2
1.1715e+05,2
1.1743e+05,2
1.1777e+05,2
1.184e+05,2
1.1848e+05,2
1.1911e+05,2
1.1987e+05,2
1.2046e+05,2
1.2094e+05,2
1.2108e+05,2
1.2131e+05,2
1.2141e+05,2
1.2176e+05,2
1.2178e+05,2
1.2188e+05,2
1.2243e+05,2
1.2265e+05,2
1.2278e+05,2
1.2287e+05,2
1.235e+05,2
1.2383e+05,2
1.2481e+05,2
1.2529e+05,2
1.257e+05,2
1.2745e+05,2
1.2765e+05,2
1.2773e+05,2
1.2777e+05,2
1.281e+05,2
1.2812e+05,2
1.2844e+05,2
1.287e+05,2
1.295e+05,2
1.2985e+05,2
1.3065e+05,2
1.3119e+05,2
1.3156e+05,2
1.3219e+05,2
1.3222e+05,2
1.3243e+05,2
1.325e+05,2
1.3251e+05,2
1.3368e+05,2
1.3395e+05,2
1.3428e+05,2
1.3445e+05,2
1.3446e+05,2
1.3523e+05,2
1.3538e+05,2
1.3576e+05,2
1.365e+05,2
1.3673e+05,2
1.3736e+05,2
1.3749e+05,2
1.3816e+05,2
1.3832e+05,2
1.3837e+05,2
1.3885e+05,2
1.3928e+05,2
1.3979e+05,2
1.3993e+05,2
1.4115e+05,2
1.4132e+05,2
1.4157e+05,2
1.4255e+05,2
1.431e+05,2
1.4339e+05,2
1.4359e+05,2
1.4401e+05,2
1.4427e+05,2
1.4429e+05,2
1.4467e+05,2
1.4496e+05,2
1.4505e+05,2
1.4513e+05,2
1.4547e+05,2
1.4619e+05,2
1.4645e+05,2
1.4647e+05,2
1.4699e+05,2
1.4707e+05,2
1.4764e+05,2
1.4773e+05,2
1.4781e+05,2
1.4816e+05,2
1.4882e+05,2
1.4935e+05,2
1.4971e+05,2
1.498e+05,2
1.5101e+05,2
1.5132e+05,2
1.5153e+05,2
1.5163e+05,2
1.5163e+05,2
1.5231e+05,2
1.5275e+05,2
1.5341e+05,2
1.5394e+05,2
1.5402e+05,2
1.5403e+05,2
1.5416e+05,2
1.5444e+05,2
1.5463e+05,2
1.5514e+05,2
1.5518e+05,2
1.5552e+05,2
1.5584e+05,2
1.5617e+05,2
1.5621e+05,2
1.5627e+05,2
1.5636e+05,2
1.5694e+05,2
1.5716e+05,2
1.5752e+05,2
1.5791e+05,2
1.5844e+05,2
1.5866e+05,2
1.5889e+05,2
1.5959e+05,2
1.5961e+05,2
1.5971e+05,2
1.6099e+05,2
1.6101e+05,2
1.6113e+05,2
1.6154e+05,2
1.6186e+05,2
1.6236e+05,2
1.6295e+05,2
1.6337e+05,2
1.643e+05,2
1.6474e+05,2
1.6539e+05,2
1.6569e+05,2
1.6624e+05,2
1.6637e+05,2
1.6641e+05,2
1.6672e+05,2
1.6688e+05,2
1.6786e+05,2
1.6797e+05,2
1.6797e+05,2
1.6823e+05,2
1.6827e+05,2
1.6831e+05,2
1.6883e+05,2
1.6889e+05,2
1.6934e+05,2
1.6967e+05,2
1.697e+05,2
1.699e+05,2
1.7058e+05,2
1.7104e+05,2
1.7157e+05,2
1.7166e+05,2
1.7168e+05,2
1.7176e+05,2
1.7296e+05,2
1.7326e+05,2
1.733e+05,2
1.735e+05,2
1.7351e+05,2
1.7485e+05,2
1.7521e+05,2
1.7542e+05,2
1.7587e+05,2
1.7611e+05,2
1.7647e+05,2
1.7665e+05,2
1.7698e+05,2
1.7704e+05,2
1.7734e+05,2
1.7766e+05,2
1.7797e+05,2
1.7846e+05,2
1.7873e+05,2
1.7897e+05,2
1.801e+05,2
1.8117e+05,2
1.8153e+05,2
1.8156e+05,2
1.82e+05,2
1.8217e+05,2
1.8236e+05,2
1.8267e+05,2
1.8367e+05,2
1.8389e+05,2
1.8437e+05,2
1.8497e+05,2
1.8534e+05,2
1.8582e+05,2
1.8623e+05,2
1.8646e+05,2
1.8678e+05,2
1.8709e+05,2
1.8721e+05,2
1.8764e+05,2
1.8768e+05,2
1.877e+05,2
1.8776e+05,2
1.8806e+05,2
1.8853e+05,2
1.8879e+05,2
1.8923e+05,2
1.8931e+05,2
1.8952e+05,2
1.8976e+05,2
1.8978e+05,2
1.8979e+05,2
1.9e+05,2
1.911e+05,2
1.9112e+05,2
1.917e+05,2
1.9185e+05,2
1.9226e+05,2
1.9226e+05,2
1.9237e+05,2
1.9367e+05,2
1.9371e+05,2
1.96e+05,2
1.9617e+05,2
1.9631e+05,2
1.9669e+05,2
1.9679e+05,2
1.9686e+05,2
1.9861e+05,2
1.987e+05,2
4,3
1734,3
2383,3
6511,3
8138,3
9460,3
12439,3
16110,3
16508,3
20018,3
20846,3
21333,3
21646,3
22499,3
22538,3
22915,3
23214,3
24087,3
25029,3
26923,3
29635,3
30123,3
30372,3
38163,3
38621,3
40142,3
41663,3
42235,3
43410,3
43715,3
45924,3
45925,3
45949,3
48559,3
49231,3
50772,3
51781,3
53363,3
55221,3
61723,3
62418,3
63761,3
65052,3
71160,3
73204,3
73460,3
75349,3
76720,3
81844,3
82679,3
88345,3
89742,3
91870,3
91984,3
94905,3
96211,3
97664,3
1.0201e+05,3
1.0335e+05,3
1.0387e+05,3
1.0567e+05,3
1.0646e+05,3
1.0785e+05,3
1.1118e+05,3
1.15e+05,3
1.1581e+05,3
1.1816e+05,3
1.1853e+05,3
1.1982e+05,3
1.2225e+05,3
1.2333e+05,3
1.2448e+05,3
1.257e+05,3
1.278e+05,3
1.2822e+05,3
1.3038e+05,3
1.3607e+05,3
1.3692e+05,3
1.3743e+05,3
1.4031e+05,3
1.406e+05,3
1.4375e+05,3
1.472e+05,3
1.474e+05,3
1.4746e+05,3
1.4781e+05,3
1.4862e+05,3
1.5183e+05,3
1.5384e+05,3
1.5436e+05,3
1.5473e+05,3
1.5494e+05,3
1.5496e+05,3
1.5513e+05,3
1.5767e+05,3
1.6037e+05,3
1.6042e+05,3
1.611e+05,3
1.6413e+05,3
1.6465e+05,3
1.6684e+05,3
1.6835e+05,3
1.6905e+05,3
1.6999e+05,3
1.7758e+05,3
1.8214e+05,3
1.8334e+05,3
1.8543e+05,3
1.8579e+05,3
1.8583e+05,3
1.8829e+05,3
1.8902e+05,3
1.8908e+05,3
1.8955e+05,3
1.8955e+05,3
1.9015e+05,3
1.9047e+05,3
1.9047e+05,3
1.9053e+05,3
1.9053e+05,3
1.9054e+05,3
1.9087e+05,3
1.909e+05,3
1.9097e+05,3
1.9137e+05,3
1.9139e+05,3
1.9145e+05,3
1.9148e+05,3
1.9162e+05,3
1.9171e+05,3
1.9175e+05,3
1.9192e+05,3
1.9192e+05,3
1.926e+05,3
1.9347e+05,3
1.9347e+05,3
1.9447e+05,3
1.9457e+05,3
1.9465e+05,3
1.9466e+05,3
1.954e+05,3
1.9668e+05,3
1.9674e+05,3
1.9692e+05,3
1.9692e+05,3
1.9774e+05,3
1.9813e+05,3
1.9817e+05,3
1.9818e+05,3
1.9822e+05,3
1.9836e+05,3
1.9853e+05,3
5,4
424,4
464,4
534,4
731,4
1734,4
2383,4
2675,4
2693,4
3044,4
3163,4
3634,4
3686,4
3742,4
3750,4
3877,4
3923,4
4035,4
4598,4
5010,4
5274,4
5461,4
6794,4
8138,4
8330,4
8635,4
8953,4
8983,4
9460,4
9793,4
9926,4
10738,4
11137,4
11345,4
11954,4
12491,4
12727,4
13281,4
13298,4
13479,4
13808,4
14140,4
14518,4
14720,4
14758,4
15164,4
15851,4
15909,4
16110,4
16219,4
16297,4
16491,4
16571,4
16625,4
16626,4
17017,4
17116,4
17380,4
18271,4
18282,4
18374,4
18760,4
18874,4
19152,4
19196,4
19628,4
19678,4
20144,4
20760,4
21073,4
21797,4
21927,4
21995,4
22072,4
22082,4
22147,4
22453,4
22499,4
22526,4
22538,4
22915,4
22928,4
23214,4
23474,4
23582,4
23671,4
24087,4
24367,4
24460,4
24711,4
24839,4
25029,4
25625,4
26756,4
26923,4
27133,4
27506,4
28307,4
28336,4
28494,4
29145,4
29635,4
29828,4
29901,4
29944,4
29959,4
30069,4
30122,4
30372,4
30756,4
30766,4
30922,4
30928,4
31002,4
31862,4
32581,4
32651,4
32740,4
33171,4
33529,4
33624,4
33702,4
34053,4
34228,4
34285,4
34397,4
34631,4
35084,4
35111,4
35148,4
35247,4
35361,4
35368,4
35493,4
35659,4
35825,4
35870,4
35942,4
36070,4
37092,4
37973,4
38012,4
40142,4
40154,4
41180,4
41459,4
41663,4
41892,4
42235,4
42483,4
42581,4
43607,4
43715,4
45504,4
45949,4
46130,4
46263,4
46359,4
46681,4
46920,4
47128,4
47887,4
48144,4
48559,4
48676,4
48737,4
49175,4
49231,4
49763,4
49970,4
50343,4
50776,4
50790,4
51143,4
51583,4
51781,4
52191,4
52216,4
52970,4
53026,4
53193,4
54383,4
54855,4
55118,4
55132,4
55144,4
55221,4
55513,4
55639,4
55906,4
55927,4
56037,4
56599,4
56874,4
56938,4
57242,4
57628,4
58894,4
59088,4
59372,4
59508,4
59752,4
59753,4
59844,4
60491,4
61385,4
61723,4
62574,4
63009,4
63761,4
64152,4
64390,4
64572,4
64608,4
64733,4
64893,4
65052,4
65276,4
65628,4
68818,4
69903,4
70175,4
70452,4
70612,4
70901,4
71270,4
71544,4
72088,4
72309,4
72572,4
72750,4
73069,4
73460,4
74215,4
74573,4
75026,4
75107,4
75645,4
75915,4
76430,4
76720,4
76788,4
76994,4
77631,4
77736,4
78087,4
78905,4
79263,4
79417,4
79610,4
79856,4
80112,4
80216,4
80300,4
80873,4
80990,4
81202,4
81205,4
81377,4
82887,4
83009,4
84059,4
84204,4
84235,4
84271,4
84596,4
85237,4
86205,4
87560,4
87628,4
88345,4
88817,4
89742,4
89953,4
90680,4
91627,4
91984,4
92086,4
92098,4
92568,4
92759,4
92767,4
92768,4
92933,4
93361,4
93391,4
93447,4
93538,4
93624,4
94088,4
94134,4
94235,4
94527,4
94573,4
94677,4
94743,4
94905,4
95221,4
95675,4
96375,4
96915,4
97366,4
97522,4
97655,4
98097,4
98801,4
99265,4
99636,4
99753,4
99915,4
1.0031e+05,4
1.0034e+05,4
1.0063e+05,4
1.0094e+05,4
1.013e+05,4
1.0165e+05,4
1.0194e+05,4
1.0223e+05,4
1.0244e+05,4
1.0268e+05,4
1.0269e+05,4
1.0389e+05,4
1.0459e+05,4
1.0459e+05,4
1.0489e+05,4
1.0523e+05,4
1.0526e+05,4
1.0599e+05,4
1.06e+05,4
1.0638e+05,4
1.0774e+05,4
1.0775e+05,4
1.0801e+05,4
1.0871e+05,4
1.088e+05,4
1.1008e+05,4
1.1031e+05,4
1.1118e+05,4
1.1122e+05,4
1.1138e+05,4
1.1224e+05,4
1.1244e+05,4
1.1308e+05,4
1.1312e+05,4
1.1328e+05,4
1.1377e+05,4
1.1386e+05,4
